"userid","screeName","lang","tweetID","tweetCreated","tweetText","favorites","retweet"
"2255546526","Demolarsarah","en","804190978252779521","2016-12-01 05:10:45","RT @AhmadAlkhtiib: I've received many Tweets saying that Anas the Clown was a terrorist member, Do they need something more to be proved ?…","0","28"
"2255546526","Demolarsarah","en","803850007199813633","2016-11-30 06:35:51","#Aleppo Where are the people leaving East Aleppo going? Are they receiving care? How about the orphans? Where will they go?","1","0"
"2255546526","Demolarsarah","en","803847909968138240","2016-11-30 06:27:31","@Diagoro64Joe And us also by capitalism and ignorance. We do not know what is happening around the world brother.","0","0"
"2255546526","Demolarsarah","en","803847474582605824","2016-11-30 06:25:47","@Diagoro64Joe So there is a problem. But communication needs to happen. People who are upset by what ""lefties"" have done deserve to be heard","0","0"
"2255546526","Demolarsarah","en","803847106838589441","2016-11-30 06:24:19","@Diagoro64Joe Does take advantage of many other countries, and has used unfair force in many cases.","0","0"
"2255546526","Demolarsarah","en","803846926768734209","2016-11-30 06:23:36","@Diagoro64Joe There are many people who would not understand the way you talk about ""lefties"". But I understand that our government...","0","0"
"2255546526","Demolarsarah","en","803846261791145984","2016-11-30 06:20:58","@Diagoro64Joe In America being a lefty can also mean a concern for society, health care, people, the world. But I know some are not.","0","0"
"2255546526","Demolarsarah","en","803845647925395456","2016-11-30 06:18:31","@Diagoro64Joe Why am I a lefty? And that is bad?","0","0"
"2255546526","Demolarsarah","en","803845484297199617","2016-11-30 06:17:52","@Diagoro64Joe ? They are not Jihadist brother. They were attacked by jihadist. The windows were blown out of their home from a bomb.","0","0"
"2255546526","Demolarsarah","en","803841052465631232","2016-11-30 06:00:16","RT @DylanQuinnell: Est. 275,000 people in #EastAleppo facing death &amp; hunger on massive scale. Urgent international action &amp; guarantees of s…","0","5"
"2255546526","Demolarsarah","en","803840531809894400","2016-11-30 05:58:12","@Diagoro64Joe What is a lefty? I am from California, and have friends who are refugees from Afghanistan and Iraq. I am so glad to know them.","0","1"
"2255546526","Demolarsarah","en","803833010671984640","2016-11-30 05:28:18","RT @RMardiniICRC: We're on the ground in #Aleppo, #Syria. We want to do more: medical evacuations &amp; help those who stayed behind. But we ne…","0","37"
"2255546526","Demolarsarah","en","803832936738988032","2016-11-30 05:28:01","RT @Sorrowbeatz: I can't believe we forgot humanity, we forgot our hearts, every human is you and me, no different, please understand world…","0","2"
"2255546526","Demolarsarah","en","803831873151631360","2016-11-30 05:23:47","@Mr_Alhamdo Be safe brother.","0","0"
"2255546526","Demolarsarah","en","803721656032063488","2016-11-29 22:05:49","RT @ffrediee: May God be with the people of #Aleppo and protect them","0","2"
"2255546526","Demolarsarah","en","803719198727774209","2016-11-29 21:56:04","RT @ajplus: Thousands are fleeing eastern Aleppo as Syrian government forces advance. https://t.co/rNzCjwQANk","0","748"
"2255546526","Demolarsarah","en","803706165406220288","2016-11-29 21:04:16","RT @sahloul: Fleeing to the unknown with one leg and no hope #StandWithAleppo https://t.co/IOxKX24Lo5","0","225"
"2255546526","Demolarsarah","en","803472074240987136","2016-11-29 05:34:04","Aleppo, I see your suffering, the injustice, the loss of hope but also your resilience. I am praying for you now, for many things with hope.","1","0"
"2255546526","Demolarsarah","en","803466520869289984","2016-11-29 05:12:00","@sjredmond Not all of America's voters. 😞","1","0"
"2255546526","Demolarsarah","en","803463640091234304","2016-11-29 05:00:34","RT @Ludmilik: @ValerioDeC @Demolarsarah such a beautiful city too :( such a loss for the world...senseless destruction of life and history.…","0","1"
"2255546526","Demolarsarah","en","803463186695344128","2016-11-29 04:58:45","RT @2015Toba: Let us have an influence, #PeaceForSyria Is crucial. No more Genocide, No more Fear. #PeaceForSyria!It's time.SpeakUp #stand…","0","11"
"2255546526","Demolarsarah","en","803461628725317633","2016-11-29 04:52:34","RT @ValerioDeC: Syrian army on brink of victory in #Aleppo. But what kind of victory is the destruction of a city and the death of thousand…","0","126"
"2255546526","Demolarsarah","en","803461433610489856","2016-11-29 04:51:48","RT @HRW_Venezuela: .@BraulioJatarA is a hostage of @NicolasMaduro. Int’l community should press for his release! #freethem #VZLAcrisis http…","0","29"
"2255546526","Demolarsarah","en","803461251154067458","2016-11-29 04:51:04","@GerV29 @Sungmanitu58 This is so scary, why are they doing this?!","0","0"
"2255546526","Demolarsarah","en","803459062058758144","2016-11-29 04:42:22","RT @MinouLeChat5: Can you help us by publishing this link to help raise Awareness of the suffering in #Syria

#Syrie

#AssadGenocide

https…","0","13"
"2255546526","Demolarsarah","en","803458115534364672","2016-11-29 04:38:36","RT @IHHen: Little Bana has no home anymore like many of her peers in Aleppo
#AleppoIsDying 
#HalepÖlüyor https://t.co/JmhyZdxtq3","0","23"
"2255546526","Demolarsarah","en","803457393157750784","2016-11-29 04:35:44","RT @Voltuan: SAVE #Alep &amp; #Syrian PEOPLE : RALLY in Paris #RepublicPlace on 2-12-2016 : 7 pm !  https://t.co/VPEZceQVw6 @Free_Media_Hub @Re…","0","20"
"2255546526","Demolarsarah","en","803457158817812481","2016-11-29 04:34:48","RT @Sungmanitu58: #Hope is the best of things maybe the only thing &amp; no good thing ever dies
#SaveTheRest from being slaughtered by ignoran…","0","69"
"2255546526","Demolarsarah","en","803456264164343808","2016-11-29 04:31:15","@LeShaque We care brother.","0","0"
"2255546526","Demolarsarah","und","803455693059596290","2016-11-29 04:28:59","@GerV29 #AleppoRollCall","1","0"
"2255546526","Demolarsarah","en","803414091356258304","2016-11-29 01:43:40","@KenanRahmani Are they safe?","0","0"
"2255546526","Demolarsarah","en","803413639508041729","2016-11-29 01:41:53","RT @Ludmilik: @AndrewGilmour11 it was a child! Taken out of hospital. Despicable. Killing has to stop on all sides in #Allepo.","0","1"
"2255546526","Demolarsarah","en","803407591439110144","2016-11-29 01:17:51","RT @MSF_Sea: UPDATE: The #Aquarius has just taken on board 48 #people rescued by the @guardiacostiera including this father and son from #S…","0","79"
"2255546526","Demolarsarah","en","803356392845242369","2016-11-28 21:54:24","RT @USEmbassyKabul: An Afghan woman, Dr Shakardokht Jafari won the Women in Innovation Award 2016 in the UK! Her work is to improve cancer…","0","27"
"2255546526","Demolarsarah","en","803355681243820033","2016-11-28 21:51:34","RT @The_NewArab: ""I'm not sure if I'll get out alive"" - #Aleppo resident makes desperate Periscope live broadcast #Syria https://t.co/mNOXh…","0","18"
"2255546526","Demolarsarah","en","803126804265373697","2016-11-28 06:42:06","@Mr_Alhamdo Is your family ok? Does Bana's family have a place to stay?","0","0"
"2255546526","Demolarsarah","en","803123233100677120","2016-11-28 06:27:54","RT @leloveluck: Man in east Aleppo tonight as regime close in: ""We survived 4yrs waiting for world to help us. Where were they? My daughter…","0","1657"
"2255546526","Demolarsarah","en","803117756396621824","2016-11-28 06:06:08","RT @Mr_Alhamdo: some simple minded people want me to show th hospitals places before they are done. we do normal buildings up to be suitabl…","0","13"
"2255546526","Demolarsarah","en","803117707386179584","2016-11-28 06:05:57","RT @Mr_Alhamdo: this kind man who helped poor people was killed by Russian airstrikes.His name is Abo Alkhaer. his name is Symbolic.
#Stand…","0","90"
"2255546526","Demolarsarah","en","803117423356309504","2016-11-28 06:04:49","RT @Mr_Alhamdo: @anneliesvogels1 
we might die but at least not dying silent. be always our voice before and after our dearh. thanks always…","0","16"
"2255546526","Demolarsarah","en","802630952555945984","2016-11-26 21:51:45","RT @WorldVisionUSA: “But as for me, I watch in hope for the Lord, I wait for God my Savior; my God will hear me.” –Micah 7:7","0","32"
"2255546526","Demolarsarah","en","802629516023578624","2016-11-26 21:46:03","RT @faithclubdotnet: #Jesus #truth Psalms 71:1 Lord, I have come to you for protection; never let me be defeated!","0","1"
"2255546526","Demolarsarah","en","802409170938888194","2016-11-26 07:10:29","Got to spend some time with my beautiful niece Anna today ❤️ https://t.co/TiEb3zpY36","0","0"
"2255546526","Demolarsarah","en","802036060943306752","2016-11-25 06:27:52","RT @sahouraxo: Thousands of west Aleppo students rally in solidarity with their resistant brethren in the terrorist-occupied east. #Syria w…","0","127"
"2255546526","Demolarsarah","en","801968071179051008","2016-11-25 01:57:42","RT @faithclubdotnet: #Jesus #quote Romans14:7 We do not live for ourselves only, and we do not die for ourselves only","0","2"
"2255546526","Demolarsarah","en","801967906456096772","2016-11-25 01:57:03","RT @faithclubdotnet: #Jesus #quote Romans12: 10 Love one another warmly as Christians, and be eager to show respect for one another.","0","5"
"2255546526","Demolarsarah","en","801967396583915520","2016-11-25 01:55:01","RT @casey_wow: Do you need prayer? We're listening! http://www https://t.co/ISmAmAUcqX","0","6"
"2255546526","Demolarsarah","en","801964629597392896","2016-11-25 01:44:02","@AlabedBana So sorry you are going through this Bana. I wish we could help more 😞","0","0"
"2255546526","Demolarsarah","en","801964453180751872","2016-11-25 01:43:20","RT @AlabedBana: Someone save me now please. Hiding in the bed.- Bana #Aleppo https://t.co/SuyHWO99Mz","0","3172"
"2255546526","Demolarsarah","en","801963027910180864","2016-11-25 01:37:40","RT @faithclubdotnet: #Jesus #quote Romans12: 15 Be happy with those who are happy, weep with those who weep.","0","3"
"2255546526","Demolarsarah","en","801834431082209280","2016-11-24 17:06:40","RT @CNN: ""This has been a slow-motion train wreck."" A group of Syrians in Aleppo sends a desperate plea for humanitarian aid https://t.co/7…","0","357"
"2255546526","Demolarsarah","en","801832519981101056","2016-11-24 16:59:04","RT @WorldMeritOrg: REACH OUT TO SYRIA!

@postcards4peace are building a bridge of handprints to Aleppo...

Find out more: https://t.co/IlM6…","0","4"
"2255546526","Demolarsarah","en","801649530185740288","2016-11-24 04:51:56","@SallylouiseAdam What a precious gift! ❤️","0","0"
"2255546526","Demolarsarah","en","801649422996078592","2016-11-24 04:51:31","RT @SallylouiseAdam: ⚡️ “How J.K. Rowling got the Harry Potter books to a fan in Aleppo”

https://t.co/yROA8PdWqT","0","5"
"2255546526","Demolarsarah","en","801641706919641088","2016-11-24 04:20:51","RT @etinmagbe: Day951 (2 years + 220days) of #ChibokGirls Abduction! 
#BringBackOurGirls
#NeverToBeForgotten
#HopeEndures
@NGRPresident @BB…","0","14"
"2255546526","Demolarsarah","en","801640975583965185","2016-11-24 04:17:57","RT @wef: There are 193 countries. But just 10 of the poorest are hosting half the world’s refugees. Read more: https://t.co/cDXnHjeh0k http…","0","331"
"2255546526","Demolarsarah","en","801640287122518016","2016-11-24 04:15:12","RT @fatnutritionist: Tips on Calling Your Member of Congress - https://t.co/9mTPzxYyQP","0","16"
"2255546526","Demolarsarah","en","801638796047433728","2016-11-24 04:09:17","RT @elfday: Sadly... https://t.co/KwAji2dzdH","0","2"
"2255546526","Demolarsarah","en","801615902479261696","2016-11-24 02:38:19","@YouTube to death. God was gracious, and pulled me out of it.","0","0"
"2255546526","Demolarsarah","en","801615740683943936","2016-11-24 02:37:40","@YouTube So I am sharing what has been the most helpful and life changing experience for me when I have been totally desperate and close...","0","0"
"2255546526","Demolarsarah","en","801615229427662848","2016-11-24 02:35:38","@YouTube I know I am a Christian and know it is different than Islam. But I share this truly as a friend. I can not help enough from here.","0","0"
"2255546526","Demolarsarah","en","801614403195932672","2016-11-24 02:32:21","@YouTube ...hopeless, angry, depressed, enraged, hungry, striving, ignored, forgotten...etc.","0","0"
"2255546526","Demolarsarah","en","801614011150127104","2016-11-24 02:30:48","@YouTube His love is so strong that he is waiting to be asked. I know so many are hurting, dying, scared, tired, abused, lonely, rejected..","0","0"
"2255546526","Demolarsarah","en","801613306003718144","2016-11-24 02:28:00","@YouTube He is so close and he knows exactly what you are experiencing. He is a healer. He knows that love is not love without action.","0","0"
"2255546526","Demolarsarah","en","801612278571241472","2016-11-24 02:23:55","@YouTube I know that he sees and is with you in all of your pain. He is right there, and he knows you, he has since before creation.","0","0"
"2255546526","Demolarsarah","en","801611792770220032","2016-11-24 02:21:59","@YouTube Seeing his face and  ways he has been gracious to me and healed me, have made it so I cannot doubt his power and love for humanity.","0","0"
"2255546526","Demolarsarah","en","801611124944687105","2016-11-24 02:19:20","@YouTube I could see immense amounts of joy, kindness, power and love. I saw that he knew everything about me.","0","0"
"2255546526","Demolarsarah","en","801610502786797569","2016-11-24 02:16:51","@YouTube I saw the depth of his love for me and everyone upon looking at his face. His eyes that sparkle and have depth like diamonds.","0","0"
"2255546526","Demolarsarah","en","801609973172047872","2016-11-24 02:14:45","@YouTube His perfect power and glory. I could tell that he is the strongest most powerful one and that he understands everything.","0","0"
"2255546526","Demolarsarah","en","801609673480671232","2016-11-24 02:13:34","@YouTube He tells me what he thinks of me and how he also loves others. He loves everyone very intensely. Upon the sight of his face,...","0","0"
"2255546526","Demolarsarah","en","801609288716193794","2016-11-24 02:12:02","@YouTube ...and adult. Even though I have loved him since I was a child. It was through prayer that he so kindly revealed himself to me...","0","0"
"2255546526","Demolarsarah","en","801608901112123392","2016-11-24 02:10:29","These words are very special for me. I have experienced much healing through prayer and it is how I met Jesus as.. https://t.co/tiDIAYBl1o","0","0"
"2255546526","Demolarsarah","en","801599835635752960","2016-11-24 01:34:28","RT @TheNewMystics: Love not given is not love.","0","6"
"2255546526","Demolarsarah","en","801597995481317376","2016-11-24 01:27:09","RT @jk_rowling: Love you too, Bana! Thinking of you, keep safe #Aleppo https://t.co/1l5SJPStEm","0","1907"
"2255546526","Demolarsarah","en","801597095102689280","2016-11-24 01:23:35","RT @AlabedBana: My friends this is not the moon, this is bomb falling now. Please pray for us tonight. I am afraid. - Bana #Aleppo https://…","0","4866"
"2255546526","Demolarsarah","en","801595090598645760","2016-11-24 01:15:37","@elizabethmurra ...many risk their lives to continue on caring for one another.","0","0"
"2255546526","Demolarsarah","en","801594601681219585","2016-11-24 01:13:40","@elizabethmurra In the nature of humanity they do everything they can to reconstitute their medical facilities. The need is there so...","0","0"
"2255546526","Demolarsarah","en","801594264610172928","2016-11-24 01:12:20","@elizabethmurra Nowhere in Syria is ultimately safe. But when a building is bombed often much of the building remains.","0","0"
"2255546526","Demolarsarah","en","801308690137616385","2016-11-23 06:17:33","@elizabethmurra This is mis understood or mis-stated often. Hospitals are rebuilt as often as possible, and ASAP.","1","0"
"2255546526","Demolarsarah","en","801308217133453312","2016-11-23 06:15:41","@OccuWorld Not all of us.","0","0"
"2255546526","Demolarsarah","en","801307814656409600","2016-11-23 06:14:05","@Uscarfranuscar I do not think that is how God sees it. We have a loving God who longs for reconciliation.","1","0"
"2255546526","Demolarsarah","und","801307069412474881","2016-11-23 06:11:07","@faithclubdotnet #joy","1","0"
"2255546526","Demolarsarah","en","801307024478863361","2016-11-23 06:10:56","RT @faithclubdotnet: #Jesus #truth Psalms 84:12 Lord Almighty, how happy are those who trust in you!","0","2"
"2255546526","Demolarsarah","en","801305744889040896","2016-11-23 06:05:51","RT @faithclubdotnet: #good #God #Jesus #truth Psalms 57:10 Your(God's) constant love reaches the heavens; your faithfulness touches the ski…","0","3"
"2255546526","Demolarsarah","en","801305446275543041","2016-11-23 06:04:40","RT @faithclubdotnet: #Jesus #truth Psalms 48:9 Inside your temple, O #God, we think of your constant love.","0","4"
"2255546526","Demolarsarah","en","801305030984925185","2016-11-23 06:03:01","@faithclubdotnet I love David's faith and heart for God.","0","0"
"2255546526","Demolarsarah","en","801304231810650112","2016-11-23 05:59:51","@AnalyzingFaith I have a question, do you know when the gospels were changed by Christians?","0","0"
"2255546526","Demolarsarah","en","801304055045910528","2016-11-23 05:59:08","@AnalyzingFaith This is awesome that you are offering this. :-)","1","0"
"2255546526","Demolarsarah","en","801268438509305856","2016-11-23 03:37:37","RT @faithclubdotnet: #Jesus #truth Psalms 57:5 Show your greatness in the sky, O #God, and your glory over all the earth.","0","3"
"2255546526","Demolarsarah","und","801267569873145856","2016-11-23 03:34:10","Yes! https://t.co/fYOaezJCcf","0","0"
"2255546526","Demolarsarah","en","801266867457265664","2016-11-23 03:31:22","RT @camanpour: Syria ""may be recorded as one of the failures of the United Nations,"" says Secretary-General Ban Ki-moon. https://t.co/oSoks…","0","410"
"2255546526","Demolarsarah","und","801264291982643205","2016-11-23 03:21:08","@pinningjenny Ya.","0","0"
"2255546526","Demolarsarah","en","801263513918263296","2016-11-23 03:18:03","RT @SCAstocks: #Prayers to @aleppo.what we are witnessing in this world is disgusting, If you are able please do your part, anywhere, anyho…","0","1454"
"2255546526","Demolarsarah","en","801262806200827904","2016-11-23 03:15:14","@AhmadAlkhtiib Thank you Lord!/Allah","0","0"
"2255546526","Demolarsarah","en","801262373289889793","2016-11-23 03:13:31","RT @AhmadAlkhtiib: This man cry from the happiness that he have after seen his daughter is been taken from under the Rubble in #Aleppo
Good…","0","68"
"2255546526","Demolarsarah","en","801262221758054400","2016-11-23 03:12:55","RT @Bynickdavies: Aleppo siege is 'war of extermination', says injured doctor https://t.co/JNRsSwIRWe","0","17"
"2255546526","Demolarsarah","en","801201267993260032","2016-11-22 23:10:42","RT @SydneyUrshan: @realDonaldTrump @nytimes I've never heard of a President meeting with a newspaper to get them to change their ""tone.""","0","21"
"2255546526","Demolarsarah","en","801198268751499264","2016-11-22 22:58:47","RT @faithclubdotnet: #Jesus #truth Proverbs24:17 Don't be glad when your enemies meet disaster, and don't rejoice when they stumble.","0","3"
"2255546526","Demolarsarah","en","801198209477378048","2016-11-22 22:58:33","@AhmadAlkhtiib We know, and we are so sorry this is happening to them. 😔","0","0"
"2255546526","Demolarsarah","en","801198046331551744","2016-11-22 22:57:54","RT @AhmadAlkhtiib: #Children of #Syria want to tell you that they're human being, Not Only numbers on your screens
#StandWithAleppo https:/…","0","37"
"2255546526","Demolarsarah","en","801139496364294144","2016-11-22 19:05:15","RT @AlabedBana: Stop the bombing now. - Bana #Aleppo","0","792"
"2255546526","Demolarsarah","en","801138829323157504","2016-11-22 19:02:36","RT @OgnNews: Assad destroys every hospital in E. Aleppo. What if you were injured like this man w/no hospital to go to? https://t.co/ljLrIr…","0","157"
"2255546526","Demolarsarah","en","801138552989851648","2016-11-22 19:01:30","@Harry_Doom Why would they fake that? Isn't the city already u see enough distress? Seems like a big waste of their time if they are.","0","0"
"2255546526","Demolarsarah","en","801137164335517696","2016-11-22 18:55:59","RT @TheArabSource: Syrian engineers dismantle jihadist booby traps on the outskirts of #Aleppo https://t.co/dUSnBS0nZ7","0","40"
"2255546526","Demolarsarah","en","801135890022023168","2016-11-22 18:50:55","@pinningjenny Right I do not see any citation info either.","1","0"
"2255546526","Demolarsarah","en","801135469840867328","2016-11-22 18:49:15","@pinningjenny I am saying it could possibly be happening anywhere just because I see that post. But I can not confirm that it is happening.","1","0"
"2255546526","Demolarsarah","en","801135114189033474","2016-11-22 18:47:50","@pinningjenny @Habibies I mean I that letter could be being sent anywhere, America etc., but I not to my knowledge with my Muslim friends...","0","0"
"2255546526","Demolarsarah","en","801133361049661440","2016-11-22 18:40:52","@pinningjenny @Habibies Most likely if it is happening it is more in middle America and the East coast. But it could happen anywhere also.","1","0"
"2255546526","Demolarsarah","en","801132962892787712","2016-11-22 18:39:17","@SeeUrPoint10 Great article. :-) That is so good to hear that side, it should be shared more so more people understand the Quran that way.","1","0"
"2255546526","Demolarsarah","en","801130911655817217","2016-11-22 18:31:08","@pinningjenny And how people are treating each other.","0","0"
"2255546526","Demolarsarah","en","801130648698138624","2016-11-22 18:30:05","@pinningjenny @Habibies Ya. I know. I really hope it isn't happening. It is scary how things are changing in our country.","0","0"
"2255546526","Demolarsarah","en","801111204710129664","2016-11-22 17:12:49","RT @Sifill_LDF: This. https://t.co/7cHEkF8gud","0","56"
"2255546526","Demolarsarah","en","801110615368429570","2016-11-22 17:10:29","RT @BuzzFeedNews: ""It began with words.” The US Holocaust Museum is calling on Americans to condemn hate speech https://t.co/1NmI8AgGB2 htt…","0","5098"
"2255546526","Demolarsarah","en","801110029235462144","2016-11-22 17:08:09","@Habibies @pinningjenny Wow, that is terrible! Fortunately I don't know any Muslim women who have received that letter in California.","2","0"
"2255546526","Demolarsarah","en","800987453943259136","2016-11-22 09:01:05","RT @AP: A Syrian refugee, one of tens of thousands coping without husbands in exile, says she's now ""the man of the family."" https://t.co/F…","0","52"
"2255546526","Demolarsarah","en","800987099872624640","2016-11-22 08:59:40","RT @IranArabSpring: #StandWithAleppo this is  the cry of the #Children of #Aleppo https://t.co/XnimQUskhl","0","22"
"2255546526","Demolarsarah","en","800980993481900033","2016-11-22 08:35:25","RT @montheretaky: Did you watched (Mad Max or The book of ellie) movies? So you can imagine what situation we life in no one care anymore a…","0","78"
"2255546526","Demolarsarah","en","800980812590002176","2016-11-22 08:34:41","RT @montheretaky: @Marcnelsonart May God bless you Marc, I'm a Syrian artist but this conditions in Aleppo not helping me","0","3"
"2255546526","Demolarsarah","en","800980722773159939","2016-11-22 08:34:20","RT @montheretaky: @ivrea_n God bless you and all people you beloved","0","2"
"2255546526","Demolarsarah","en","800980419680182272","2016-11-22 08:33:08","RT @montheretaky: 85day of brutal besiege and 4th in raw of brutal attacks by Russian/Syrian forces+150 killed and 3 hospitals out of servi…","0","81"
"2255546526","Demolarsarah","en","800979355409137664","2016-11-22 08:28:54","RT @SyrianDeveloper: Chlorine gas that hit #Aleppo was made by jordanian company named albaha here is their website they produce chlorine &amp;…","0","60"
"2255546526","Demolarsarah","en","800977045895286784","2016-11-22 08:19:43","@mustapha_itani We care 😔","0","0"
"2255546526","Demolarsarah","en","800977003012730880","2016-11-22 08:19:33","RT @mustapha_itani: Nobody seems to care about this, but I'm going to repeat it, at this moment there are no functioning hospitals in besie…","0","1322"
"2255546526","Demolarsarah","en","800976813769883648","2016-11-22 08:18:48","RT @IranArabSpring: #StandWithAleppo
The first thing this boy would like to do when the siege on E #Aleppo is broken is to get something to…","0","134"
"2255546526","Demolarsarah","en","800976590683279360","2016-11-22 08:17:55","@nntaleb Be aware also that they rebuild directly after a hospital is hit.","0","0"
"2255546526","Demolarsarah","en","800974989792940032","2016-11-22 08:11:33","RT @UNICEF: #Aleppo: Water is being used as a weapon of war. It must stop. https://t.co/fmbDGLnwYt https://t.co/06TywfBx1t","0","380"
"2255546526","Demolarsarah","en","800966027236372480","2016-11-22 07:35:56","Beautiful Story. What was Syria like as a tourist destination before the civil war? - Quora https://t.co/iLJ8Ji0tGt","0","0"
"2255546526","Demolarsarah","nl","800950669599379456","2016-11-22 06:34:55","RT @genuinesjt: Germany slams Russia and Iran over Aleppo siege https://t.co/FkK5aM4Mu3 via @ahramonline","0","1"
"2255546526","Demolarsarah","en","800950612691009536","2016-11-22 06:34:41","RT @PoetTLStarr: Eastern #Aleppo Running Out of Hospitals, Cameras Capture Bombings https://t.co/nlwy14QvJW via @NBCNightlyNews","0","1"
"2255546526","Demolarsarah","en","800949832118505476","2016-11-22 06:31:35","@cro_2008 @CNN Did he ever find his family?","1","0"
"2255546526","Demolarsarah","en","800949534050291712","2016-11-22 06:30:24","RT @OpticalBuddy: US Ambassador To UN Condemns Russian, Syrian Bombing Of Aleppo https://t.co/U2SAHXVoVu","0","1"
"2255546526","Demolarsarah","en","800949221507538944","2016-11-22 06:29:09","RT @LizB_Russell: My heart hurts for those remaining in Aleppo.","0","1"
"2255546526","Demolarsarah","en","800948847916687360","2016-11-22 06:27:40","RT @panghy: Please support Emergency Appeal for Food to Aleppo https://t.co/qBWs7kMolb via @razoo","0","1"
"2255546526","Demolarsarah","en","800948603627802624","2016-11-22 06:26:42","RT @IlkkaSaari: #Messiah #Pray for #Aleppo #Water and #Food #GOD #torah #BREAKING
https://t.co/6mCosfOMYu She&amp;Ilkka

#MakeAmericaGreatAgain…","0","1"
"2255546526","Demolarsarah","en","800948150722646016","2016-11-22 06:24:54","@nibiqikabub How did they get out? Surrender?","0","0"
"2255546526","Demolarsarah","en","800945163216384000","2016-11-22 06:13:02","RT @callmeharmmid: @AjukaRosemary @CoolFMNigeria and they r looking at aleppo,how many Children must die before something is doneu","0","2"
"2255546526","Demolarsarah","en","800942319897694209","2016-11-22 06:01:44","RT @PaedoAbuseLiars: Accountant turned nurse in Aleppo: Um Yehia, a nurse and mother of four living in Aleppo, talks to… https://t.co/Vbzgg…","0","1"
"2255546526","Demolarsarah","en","800940052314394624","2016-11-22 05:52:43","RT @alihalabi963: traveling to Aleppo, Syria","0","1"
"2255546526","Demolarsarah","en","800936659088904192","2016-11-22 05:39:14","RT @Byooteeoh: @Mr_Alhamdo You have been a light to all as you share your experience with the world. Please stay safe and know we are with…","0","1"
"2255546526","Demolarsarah","en","800928099915313152","2016-11-22 05:05:14","RT @Trustedcanada: Canadians if like me you were looking to help Syrian families in Aleppo can I suggest donating to  @carecanada https://t…","0","1"
"2255546526","Demolarsarah","en","800922358022217728","2016-11-22 04:42:25","RT @MatthewRycroft1: Just heard Russia say they're constantly ""looking for ways for improving the situation in #Aleppo.""

Here's one: end t…","0","229"
"2255546526","Demolarsarah","en","800919675806679040","2016-11-22 04:31:45","RT @zack_walker88: Quit bombing Aleppo thanks","0","3"
"2255546526","Demolarsarah","en","800919636589953024","2016-11-22 04:31:36","RT @littlekidtarlan: say a quick prayer for syria tonight, airstrikes destroyed the last hospital in eastern aleppo...","0","349"
"2255546526","Demolarsarah","en","800919374710251524","2016-11-22 04:30:33","RT @Dex_Hoffman: The situation in Aleppo is absolutely disgusting and it's horrific that nothing is being done about it","0","1"
"2255546526","Demolarsarah","en","800747245205213184","2016-11-21 17:06:35","RT @Mr_Alhamdo: @aranmlewis 
It was rebuilt and fixed. this is what we have to do or we will die from pain.","0","9"
"2255546526","Demolarsarah","en","800745051001192450","2016-11-21 16:57:51","RT @UNReliefChief: Shame on us all for not acting to stop the annihilation of eastern #Aleppo and its people and much of the rest of #Syria…","0","444"
"2255546526","Demolarsarah","en","800575960395321344","2016-11-21 05:45:57","RT @iwanttolearn: Tell #Assad Children &amp; hospitals are #NotATarget 
Obama presses Putin on #Syria as #Aleppo bombed by regime forces https:…","0","1"
"2255546526","Demolarsarah","en","800575863938920449","2016-11-21 05:45:34","RT @thestaciedavis: Can our government step up and help someone but themselves?! Aleppo? Standing Rock? Flint? Jesus, can we relieve at lea…","0","1"
"2255546526","Demolarsarah","en","800575733122809857","2016-11-21 05:45:03","RT @iaramadan: I want all the world to watch and understand.I can't keep silent.. ALEPPO IS DYING. STOP KILLING INNOCENT CIVILIANS. #ENOUGH…","0","1"
"2255546526","Demolarsarah","und","800575353018163200","2016-11-21 05:43:32","RT @TheOttersEyes: #NoDAPL https://t.co/wchuSaj8fV","0","2"
"2255546526","Demolarsarah","en","800575289080180736","2016-11-21 05:43:17","RT @ramahkudaimi: obama has 2 more months. all bad happening now from #NoDAPL to #Syria is on his watch. don't let legit outrage at trump d…","0","2"
"2255546526","Demolarsarah","en","800575109429723136","2016-11-21 05:42:34","RT @TheOttersEyes: End oppression in all forms #NoDAPL https://t.co/P9QVZSonbj","0","1"
"2255546526","Demolarsarah","en","800573002345639936","2016-11-21 05:34:12","RT @TheOttersEyes: We should never have ignored a country fighting for freedom.  #FreeSyria #SaveSyriasChildren #StandWithAleppo https://t.…","0","2"
"2255546526","Demolarsarah","en","800572947521933312","2016-11-21 05:33:59","RT @ericavasquez77: The situation is beyond dire in Syria and the levels of human suffering are inexcusable #StandWithAleppo https://t.co/W…","0","5"
"2255546526","Demolarsarah","en","800572926391001088","2016-11-21 05:33:54","RT @AlinaghiAmiry: Starvation in #Aleppo: 'children become hungry very fast but I have nothing to give them.' #StandWithAleppo #Syria
https…","0","10"
"2255546526","Demolarsarah","en","800572611696525313","2016-11-21 05:32:39","RT @zweistein54: Even real conservatives find the situation in #Aleppo #standwithaleppo a travesty against humanity. https://t.co/RfbCBWEFN1","0","1"
"2255546526","Demolarsarah","en","800572411653431296","2016-11-21 05:31:51","@WhiteHouse Message the White House to #StandWithAleppo","1","0"
"2255546526","Demolarsarah","en","800572235756892160","2016-11-21 05:31:09","#Aleppo first we pray that you can stay but if that doesn't work we pray for a way out so you don't lose Aleppo and lose it to Assad","0","0"
